frame,captured_ns,processed_ns,shift_x,shift_y,quality,command_x,command_y,dropped_frames
696,111344791528375,111344792158416,-4.97489,-9.95988,12.6001,47.5355,-20,365
698,111344792027541,111344792659500,-4.97489,-9.95988,12.6001,39.8589,15.5556,366
700,111344792528416,111344793160416,-4.97489,-9.95988,12.6001,47.5355,-20,367
702,111344793027583,111344793661416,-4.97489,-9.95988,12.6001,39.8589,15.5556,368
704,111344793529000,111344794162166,-4.97489,-9.95988,12.6001,47.5355,-20,369
706,111344794027416,111344794722500,-3.98065,-9.95993,12.5981,53.0195,1.25378,370
708,111344794530458,111344795235625,-3.98065,-9.95993,12.5981,47.6394,-20,371
710,111344795026791,111344795765166,-3.98065,-9.95993,12.5981,53.7358,-14.616,372
712,111344795526750,111344796279708,-3.98065,-9.95993,12.5981,47.9181,-20,374
714,111344796024833,111344796791041,-2.98628,-9.95995,12.5964,54.3301,-20,375
716,111344796528416,111344797302291,-2.98628,-9.95995,12.5964,48.2854,-20,376
719,111344797278583,111344797815250,-2.98628,-9.95995,12.5964,54.8875,-20,377
721,111344797778833,111344798317291,-2.98628,-9.95995,12.5964,48.7069,-20,378
723,111344798279791,111344798826083,-1.99147,-9.95997,12.595,55.3797,-20,379
725,111344798779333,111344799327250,-1.99147,-9.95997,12.595,49.1485,-20,380
727,111344799277958,111344799828916,-1.99147,-9.95997,12.595,55.8572,-20,381
729,111344799779416,111344800330958,-1.99147,-9.95997,12.595,49.6001,-20,382
731,111344800278000,111344800832666,-0.996112,-9.95996,12.594,56.3273,-20,383
733,111344800779166,111344801334291,-0.996112,-9.95996,12.594,50.057,-20,384
735,111344801278083,111344801835750,-0.996112,-9.95996,12.594,56.7938,-20,385
737,111344801770333,111344802336250,-6.47346e-05,-9.95996,12.5934,63.5481,-20,386
739,111344802270666,111344802837791,-6.47346e-05,-9.95996,12.5934,57.2584,-20,387
741,111344802770666,111344803343541,-6.47346e-05,-9.95996,12.5934,64.0091,-20,388
743,111344803271333,111344803852833,-6.47346e-05,-9.95996,12.5934,57.7219,-20,389
745,111344803777500,111344804353958,0.996678,-9.95994,12.5934,64.4706,-20,390
747,111344804279041,111344804881666,0.996678,-9.95994,12.5934,58.1849,-20,391
749,111344804790166,111344805380333,0.996678,-9.95994,12.5934,64.9327,-20,392
751,111344805280250,111344805881166,0.996678,-9.95994,12.5934,58.6476,-20,393
753,111344805778583,111344806383041,1.99393,-9.95993,12.594,65.395,-20,394
755,111344806277875,111344806884875,1.99393,-9.95993,12.594,59.1102,-20,395
757,111344806778250,111344807416583,1.99393,-9.95993,12.594,65.8574,-20,396
759,111344807283791,111344807932000,2.99139,-9.95993,12.5952,72.6042,-20,397
761,111344807776250,111344808432333,2.99142,-8.96391,12.5933,64.9275,15.5556,398
763,111344808279208,111344808932291,2.99142,-8.96391,12.5933,72.6042,-20,399
765,111344808777791,111344809431833,2.99142,-8.96391,12.5933,64.9275,15.5556,400
767,111344809279000,111344809931416,3.98881,-8.96388,12.5952,72.6042,-20,401
769,111344809777875,111344810431458,3.98881,-8.96388,12.5952,64.9275,15.5556,402
771,111344810277875,111344810931083,3.98881,-8.96388,12.5952,72.6042,-20,403
773,111344810777791,111344811443875,3.98881,-8.96388,12.5952,64.9275,15.5556,404
775,111344811279541,111344811953875,3.98881,-8.96388,12.5952,72.6042,-20,405
777,111344811776791,111344812448000,4.98583,-8.96388,12.5976,78.4086,-7.05181,406
779,111344812278125,111344812942583,4.98583,-8.96388,12.5976,72.7601,-20,407
781,111344812778125,111344813437666,4.98583,-8.96388,12.5976,79.0111,-18.6195,408
783,111344813278208,111344813938333,4.98583,-8.96388,12.5976,73.0427,-20,409
785,111344813778666,111344814439500,5.98228,-8.96385,12.6006,79.5229,-20,410
787,111344814279166,111344814934583,5.98228,-8.96385,12.6006,73.3901,-20,411
789,111344814779750,111344815435708,5.98232,-7.96747,12.5993,78.7449,4.59699,412
791,111344815278291,111344815931500,5.98232,-7.96747,12.5993,73.3901,-20,413
793,111344815778916,111344816433083,5.98232,-7.96747,12.5993,78.7449,4.59699,414
795,111344816278291,111344816934416,5.98232,-7.96747,12.5993,73.3901,-20,415
797,111344816778250,111344817449125,6.97817,-7.96746,12.6028,78.7449,4.59699,416
799,111344817279541,111344817943583,6.97817,-7.96746,12.6028,73.3901,-20,417
801,111344817778666,111344818451333,6.97817,-7.96746,12.6028,78.7449,4.59699,418
803,111344818280458,111344818960958,6.97817,-7.96746,12.6028,73.3901,-20,419
805,111344818779083,111344819494375,6.97817,-7.96746,12.6028,79.1635,-6.24818,420
807,111344819277041,111344820004875,6.9782,-6.97079,12.602,71.4869,29.3074,421
809,111344819776875,111344820524791,6.9782,-6.97079,12.602,79.1635,-6.24818,422
811,111344820275125,111344821055416,6.9782,-6.97079,12.602,71.4869,29.3074,424
814,111344821026750,111344821579208,7.97349,-6.97077,12.6059,79.1635,-6.24818,425
816,111344821529166,111344822080916,7.97349,-6.97077,12.6059,71.4869,29.3074,426
818,111344822027458,111344822598666,7.97349,-6.97077,12.6059,79.1635,-6.24818,427
820,111344822529791,111344823099375,7.97349,-6.97077,12.6059,71.4869,29.3074,428
822,111344823028541,111344823615000,7.97349,-6.97077,12.6059,79.1635,-6.24818,429
824,111344823529291,111344824148416,7.97352,-5.97393,12.6056,71.4869,29.3074,430
826,111344824026541,111344824649958,7.97352,-5.97393,12.6056,79.1635,-6.24818,431
828,111344824527500,111344825163625,7.97352,-5.97393,12.6056,71.8531,28.9995,432
830,111344825029583,111344825677541,7.97352,-5.97393,12.6056,79.2037,-6.28198,433
832,111344825530375,111344826179208,7.97352,-5.97393,12.6056,75.3882,26.0267,434
834,111344826027375,111344826693000,7.97352,-5.97393,12.6056,80.2438,-7.15663,435
836,111344826529541,111344827187333,7.97352,-5.97393,12.6056,78.2193,23.6459,436
838,111344827027333,111344827707208,7.97352,-5.97393,12.6056,81.7865,-8.45393,437
840,111344827528458,111344828222083,7.97353,-4.97711,12.6059,80.6852,21.5723,438
842,111344828027291,111344828735333,7.97353,-4.97711,12.6059,83.5885,-9.96928,439
844,111344828526958,111344829244833,7.97353,-4.97711,12.6059,82.9619,19.6577,440
846,111344829024666,111344829753750,7.97353,-4.97711,12.6059,85.5246,-11.5974,441
848,111344829523291,111344830263583,7.97353,-4.97711,12.6059,85.1423,17.8242,442
850,111344830022583,111344830775916,7.97353,-4.97711,12.6059,87.5292,-13.2832,443
852,111344830524166,111344831299625,7.97353,-4.97711,12.6059,87.2734,16.0321,445
854,111344831027666,111344831828083,6.97825,-4.97711,12.602,81.9185,-8.56493,446
857,111344831783916,111344832348208,6.97825,-3.98066,12.6029,87.2734,16.0321,447
859,111344832278916,111344832846166,6.97825,-3.98066,12.6029,81.9185,-8.56493,448
861,111344832778208,111344833348666,6.97825,-3.98066,12.6029,87.2734,16.0321,449
863,111344833280125,111344833849833,6.97825,-3.98066,12.6029,81.9185,-8.56493,450
865,111344833778541,111344834403666,6.97825,-3.98066,12.6029,87.2734,16.0321,451
867,111344834279458,111344834905750,6.97825,-3.98066,12.6029,81.9185,-8.56493,452
869,111344834778333,111344835406666,6.97825,-3.98066,12.6029,87.2734,16.0321,453
871,111344835278958,111344835913458,5.98241,-2.98459,12.6008,79.5967,51.5877,454
873,111344835779041,111344836420125,5.98241,-2.98459,12.6008,87.2734,16.0321,455
875,111344836279041,111344836921291,5.98241,-2.98459,12.6008,79.5967,51.5877,456
877,111344836778791,111344837421416,5.98241,-2.98459,12.6008,87.2734,16.0321,457
879,111344837278916,111344837922166,5.98241,-2.98459,12.6008,79.5967,51.5877,458
881,111344837779083,111344838451541,4.98596,-2.98459,12.5978,74.2419,26.9907,459
883,111344838278458,111344838947541,4.98596,-2.98459,12.5978,79.5967,51.5877,460
885,111344838779166,111344839456833,4.98596,-2.98459,12.5978,74.2419,26.9907,461
887,111344839279208,111344839950958,4.98596,-2.98459,12.5978,79.9992,41.1614,462
889,111344839778125,111344840461375,4.98595,-1.98903,12.5998,72.3225,76.717,463
891,111344840278541,111344840954375,3.98892,-1.98898,12.5974,66.9677,52.12,464
893,111344840777916,111344841465625,3.98892,-1.98898,12.5974,72.3225,76.717,465
895,111344841278708,111344841976375,3.98892,-1.98898,12.5974,66.9677,52.12,466
897,111344841777166,111344842486000,3.98892,-1.98898,12.5974,72.3225,76.717,467
899,111344842276625,111344842994375,2.99151,-1.98899,12.5955,66.9677,52.12,468
901,111344842774958,111344843540333,2.99151,-1.98899,12.5955,72.3225,76.717,470
903,111344843276458,111344844065833,2.99151,-1.98899,12.5955,66.9677,52.12,471
906,111344844029666,111344844578291,2.99151,-1.98899,12.5955,72.7928,64.5331,472
908,111344844527250,111344845097125,1.994,-0.994022,12.5968,65.1162,100.089,473
910,111344845030833,111344845622833,1.994,-0.994022,12.5968,72.7928,64.5331,474
912,111344845531625,111344846139750,1.994,-0.994022,12.5968,65.1162,100.089,475
914,111344846031041,111344846653000,0.996724,-0.994001,12.5962,59.7613,75.4917,476
916,111344846531041,111344847168333,0.996724,-0.994001,12.5962,65.1162,100.089,477
918,111344847029958,111344847702916,0.996724,-0.994001,12.5962,59.7613,75.4917,478
920,111344847532166,111344848233458,0.996724,-0.994001,12.5962,65.1162,100.089,479
922,111344848018541,111344848742000,-9.22769e-06,-0.994001,12.5963,59.7613,75.4917,480
924,111344848519500,111344849252125,-9.22769e-06,-0.994001,12.5963,65.4153,92.3393,481
926,111344849020041,111344849764958,-9.22769e-06,-0.994001,12.5963,59.5573,80.7778,482
928,111344849517458,111344850276958,-9.22769e-06,-0.994001,12.5963,65.6399,86.5192,483
930,111344850024541,111344850786625,-0.996087,-0.993979,12.5968,59.4727,82.9686,485
932,111344850526166,111344851311500,-0.996087,-0.993979,12.5968,65.7783,82.9348,486
935,111344851275208,111344851813208,-0.99608,3.67981e-07,12.5999,58.1016,118.49,487
937,111344851778125,111344852319291,-1.99149,7.49024e-07,12.6009,52.7468,93.8934,488
939,111344852277958,111344852817750,-1.99149,7.49024e-07,12.6009,58.1016,118.49,489
941,111344852778166,111344853319916,-1.99149,7.49024e-07,12.6009,52.7468,93.8934,490
943,111344853277875,111344853819875,-1.99149,7.49024e-07,12.6009,58.1016,118.49,491
945,111344853778041,111344854320958,-2.98628,-2.2249e-05,12.6023,52.7468,93.8934,492
947,111344854279125,111344854824458,-2.98628,-2.2249e-05,12.6023,58.1016,118.49,493
949,111344854779166,111344855335708,-2.98628,-2.2249e-05,12.6023,52.7468,93.8934,494
951,111344855278000,111344855837291,-2.98628,-2.2249e-05,12.6023,58.4182,110.289,495
953,111344855779458,111344856366208,-3.98068,-2.153e-05,12.604,52.5077,100.089,496
955,111344856275291,111344856865958,-3.98068,-2.153e-05,12.604,58.5879,105.892,497
957,111344856778500,111344857368041,-3.98068,-2.153e-05,12.604,52.384,103.293,498
959,111344857278958,111344857880875,-3.98068,-2.153e-05,12.604,58.6761,103.608,499
961,111344857779541,111344858381583,-4.97493,-3.25453e-05,12.606,52.3209,104.928,500
963,111344858278166,111344858889916,-4.97493,-3.25453e-05,12.606,58.7213,102.436,501
965,111344858779833,111344859391041,-4.97493,-3.25453e-05,12.606,52.2882,105.774,502
967,111344859278291,111344859892291,-4.97493,-3.25453e-05,12.606,58.7446,101.833,503
969,111344859778333,111344860397083,-4.97493,-3.25453e-05,12.606,52.2714,106.209,504
971,111344860278125,111344860906000,-5.96935,-3.17852e-05,12.6083,45.7251,112.48,505
973,111344860780000,111344861453208,-5.96935,-3.17852e-05,12.6083,52.2628,106.433,506
975,111344861282416,111344861954208,-5.96935,-3.17852e-05,12.6083,45.7313,112.319,507
977,111344861778375,111344862457083,-5.96935,-3.17852e-05,12.6083,52.2584,106.547,508
979,111344862279250,111344862950958,-5.96935,-3.17852e-05,12.6083,45.7345,112.236,509
981,111344862779541,111344863445958,-6.9642,-1.92804e-05,12.611,39.2244,117.569,510
983,111344863279083,111344863941541,-6.9642,-1.92804e-05,12.611,45.7361,112.195,511
985,111344863779583,111344864437000,-6.9642,-1.92804e-05,12.611,39.2233,117.599,512
987,111344864278708,111344864937125,-6.9642,-1.92804e-05,12.611,45.7369,112.173,513
989,111344864779791,111344865445000,-6.9642,-1.92804e-05,12.611,39.2227,117.614,514
991,111344865279333,111344865939541,-6.9642,-1.92804e-05,12.611,45.7374,112.162,515
993,111344865778250,111344866436625,-6.9642,-1.92804e-05,12.611,39.2224,117.622,516
995,111344866278083,111344866937166,-6.9642,-1.92804e-05,12.611,44.4779,113.216,517
997,111344866777833,111344867437541,-7.95977,4.25356e-06,12.6139,37.9623,118.693,518
999,111344867276833,111344867937375,-7.95977,4.25356e-06,12.6139,44.478,113.215,519
1001,111344867776875,111344868441958,-7.95977,4.25356e-06,12.6139,37.9623,118.694,520
1003,111344868276833,111344868972458,-7.95979,-0.99399,12.6109,45.6389,83.138,521
1005,111344868774041,111344869481416,-7.95979,-0.99399,12.6109,37.9623,118.694,522
1007,111344869275625,111344869991083,-7.95979,-0.99399,12.6109,45.6389,83.138,523
1009,111344869775791,111344870500958,-7.95979,-0.99399,12.6109,37.9623,118.694,524
1011,111344870275458,111344871010458,-7.95979,-0.99399,12.6109,45.6389,83.138,525
1013,111344870774083,111344871529000,-7.95979,-0.99399,12.6109,37.9667,118.69,526
1015,111344871275208,111344872028708,-7.95979,-0.99399,12.6109,42.015,86.1854,527
1017,111344871773000,111344872538833,-7.95979,-0.99399,12.6109,36.9966,119.506,529
1019,111344872275583,111344873049166,-7.95979,-0.99399,12.6109,38.9192,94.3304,530
1022,111344873028083,111344873546041,-7.95979,-0.99399,12.6109,36.1337,109.955,531
1024,111344873526208,111344874077000,-7.95979,-0.99399,12.6109,36.392,99.2014,532
1026,111344874027875,111344874593625,-7.95979,-0.99399,12.6109,34.4658,107.38,533
1028,111344874525125,111344875097875,-7.95979,-0.99399,12.6109,34.1072,101.972,534
1030,111344875027791,111344875598875,-7.95981,-1.98897,12.6084,33.9063,73.0412,535
1032,111344875526125,111344876102750,-7.95981,-1.98897,12.6084,31.9412,103.794,536
1034,111344876026083,111344876608458,-7.95981,-1.98897,12.6084,31.8975,74.7304,537
1036,111344876530458,111344877107000,-7.95981,-1.98897,12.6084,29.819,105.578,538
1038,111344877026125,111344877607750,-7.95981,-1.98897,12.6084,29.8565,76.4468,539
1040,111344877527458,111344878116375,-6.96423,-1.98897,12.6054,35.2114,101.044,540
1042,111344878028583,111344878616583,-6.96423,-1.98897,12.6054,29.8565,76.4468,541
1044,111344878529333,111344879116875,-6.96423,-1.98897,12.6054,35.2114,101.044,542
1046,111344879027500,111344879616958,-6.96423,-1.98897,12.6054,29.6479,81.8521,543
1048,111344879528416,111344880117750,-6.96423,-1.98897,12.6054,35.5601,92.0093,544
1050,111344880027500,111344880633083,-6.96424,-2.98458,12.6034,30.2052,67.4123,545
1052,111344880538583,111344881162833,-6.96424,-2.98458,12.6034,35.5601,92.0093,546
1054,111344881030458,111344881673875,-6.96424,-2.98458,12.6034,30.2052,67.4123,547
1056,111344881528583,111344882173708,-5.96939,-2.98458,12.6008,35.5601,92.0093,548
1058,111344882027666,111344882674791,-5.96939,-2.98458,12.6008,30.2052,67.4123,549
1060,111344882528708,111344883179375,-5.96939,-2.98458,12.6008,35.5601,92.0093,550
1062,111344883027666,111344883679166,-5.96939,-2.98458,12.6008,30.2052,67.4123,551
1064,111344883527375,111344884179250,-5.96939,-2.98458,12.6008,35.5601,92.0093,552
1066,111344884027541,111344884684000,-4.97497,-3.98066,12.597,43.2367,56.4537,553
1068,111344884532125,111344885209000,-4.97497,-3.98066,12.597,35.5601,92.0093,554
1070,111344885036375,111344885718416,-4.97497,-3.98066,12.597,43.2367,56.4537,555
1072,111344885527541,111344886230583,-4.97497,-3.98066,12.597,35.5601,92.0093,556
1074,111344886027625,111344886739208,-4.97497,-3.98066,12.597,43.2367,56.4537,557
1076,111344886530791,111344887258708,-3.98072,-3.98067,12.595,48.5916,81.0507,558
1078,111344887025208,111344887784083,-3.98072,-3.98067,12.595,43.2367,56.4537,559
1080,111344887526083,111344888308583,-3.98072,-3.98067,12.595,48.5916,81.0507,561
1083,111344888285666,111344888811833,-3.98071,-4.97714,12.5941,43.2367,56.4537,562
1085,111344888778458,111344889324583,-2.9863,-4.97718,12.5924,48.5916,81.0507,563
1087,111344889280750,111344889825958,-2.9863,-4.97718,12.5924,43.2367,56.4537,564
1089,111344889778000,111344890327291,-2.9863,-4.97718,12.5924,48.5916,81.0507,565
1091,111344890277916,111344890828166,-2.9863,-4.97718,12.5924,43.2367,56.4537,566
1093,111344890776833,111344891328750,-1.99149,-4.97719,12.591,48.5916,81.0507,567
1095,111344891283416,111344891833791,-1.99149,-4.97719,12.591,43.2367,56.4537,568
1097,111344891779291,111344892336083,-1.99149,-5.97405,12.5907,50.9134,20.8981,569
1099,111344892278125,111344892862000,-0.996087,-5.97403,12.5897,56.2682,45.4951,570
1101,111344892776708,111344893374125,-0.996087,-5.97403,12.5897,50.9134,20.8981,571
1103,111344893278166,111344893874833,-0.996087,-5.97403,12.5897,56.2682,45.4951,572
1105,111344893780500,111344894378875,-0.996087,-5.97403,12.5897,50.9134,20.8981,573
1107,111344894269041,111344894890875,-2.71619e-05,-5.97406,12.5892,56.2682,45.4951,574
1109,111344894772041,111344895391666,-2.71619e-05,-5.97406,12.5892,50.9134,20.8981,575
1111,111344895271500,111344895892250,-2.71619e-05,-5.97406,12.5892,56.4053,41.9442,576
1113,111344895770583,111344896406958,-3.67656e-05,-6.9709,12.5894,51.0504,17.3473,577
1115,111344896277333,111344896907500,0.996708,-6.97089,12.5894,56.4053,41.9442,578
1117,111344896778041,111344897424833,0.996708,-6.97089,12.5894,51.0504,17.3473,579
1119,111344897279333,111344897931541,0.996708,-6.97089,12.5894,56.4053,41.9442,580
1121,111344897778708,111344898465125,1.99395,-6.97088,12.59,64.0819,6.38864,581
1123,111344898279041,111344898979375,1.99395,-6.97088,12.59,56.4053,41.9442,582
1125,111344898778083,111344899488541,1.99395,-6.97088,12.59,64.0819,6.38864,583
1127,111344899279416,111344900001041,1.99395,-6.97088,12.59,56.4053,41.9442,584
1129,111344899776500,111344900510416,2.99144,-7.96753,12.592,64.0819,6.38864,585
1131,111344900274583,111344901025125,2.99144,-7.96753,12.592,56.4053,41.9442,586
1133,111344900775375,111344901611250,2.99144,-7.96753,12.592,64.0819,6.38864,588
1136,111344901539541,111344902207791,2.99144,-7.96753,12.592,56.4053,41.9442,589
1138,111344902037166,111344902791166,3.98883,-7.96752,12.5939,64.0819,6.38864,591
1140,111344902537208,111344903394375,3.98883,-7.96752,12.5939,56.4053,41.9442,592
1143,111344903282375,111344903960875,3.98883,-7.96752,12.5939,64.0819,6.38864,593
1145,111344903776750,111344904491583,4.98587,-7.96751,12.5963,69.807,21.3953,594
1147,111344904278583,111344905066541,4.98587,-7.96751,12.5963,64.1754,3.96663,596
1150,111344905029083,111344905600708,4.98583,-8.96388,12.5976,71.8521,-20,597
1152,111344905527416,111344906116958,4.98583,-8.96388,12.5976,64.1754,15.5556,598
1154,111344906027625,111344906619125,4.98583,-8.96388,12.5976,71.8521,-20,599
1156,111344906527333,111344907123458,5.98228,-8.96385,12.6006,77.2069,4.59699,600
